,Western,Adventure,Crime,Thriller,Fantasy,Documentary,Music,Action,TV Movie,Drama,Mystery,Science Fiction,Comedy,Family,Horror,War,Animation,History,Romance
2024-10-02 13:05:00,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.0,0.0,0.0875,0.0,0.0
2024-10-02 13:40:00,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0
2024-10-02 14:10:00,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0
2024-10-02 14:40:00,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0
2024-10-02 15:10:00,0.0,0.16576237921249262,0.0,0.0,0.0875,0.0,0.0,0.07826237921249263,0.0,0.0,0.07826237921249263,0.07826237921249263,0.0875,0.0875,0.07826237921249263,0.0,0.0,0.0,0.0
2024-10-02 15:45:00,0.0,0.15652475842498526,0.0,0.0,0.0,0.0,0.0,0.15652475842498526,0.0,0.0,0.15652475842498526,0.15652475842498526,0.0,0.0,0.15652475842498526,0.0,0.0,0.0,0.0
2024-10-02 16:15:00,0.0,0.15652475842498526,0.0,0.0,0.0,0.0,0.0,0.15652475842498526,0.0,0.0,0.15652475842498526,0.15652475842498526,0.0,0.0,0.15652475842498526,0.0,0.0,0.0,0.0
2024-10-02 16:45:00,0.0,0.15652475842498526,0.0,0.0,0.0,0.0,0.0,0.15652475842498526,0.0,0.0,0.15652475842498526,0.15652475842498526,0.0,0.0,0.15652475842498526,0.0,0.0,0.0,0.0
2024-10-02 17:15:00,0.0,0.17929867632067717,0.0,0.0,0.0,0.0,0.0,0.17929867632067717,0.0,0.0,0.07826237921249263,0.17929867632067717,0.0,0.0,0.07826237921249263,0.0,0.0,0.0,0.0
2024-10-02 17:50:00,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 18:20:00,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 18:50:00,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 19:20:00,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 19:50:00,0.0,0.18853629710818448,0.0,0.0,0.0875,0.0,0.0,0.10103629710818451,0.0,0.0875,0.0,0.10103629710818451,0.0,0.0875,0.0,0.0,0.0,0.0,0.0
2024-10-02 20:25:00,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0
2024-10-02 20:55:00,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0
2024-10-02 21:25:00,0.0,0.175,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0
2024-10-02 21:55:00,0.0,0.175,0.0,0.0,0.0875,0.0,0.0,0.0875,0.0,0.0875,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0875,0.0875
2024-10-02 22:30:00,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175
2024-10-02 23:00:00,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175
2024-10-02 23:30:00,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175
2024-10-03 07:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 07:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 08:20:00,0.0,0.0,0.0,0.10103629710818451,0.0,0.0,0.0,0.10103629710818451,0.0,0.0,0.0,0.10103629710818451,0.175,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 08:55:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 09:25:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 09:55:00,0.0,0.0,0.10103629710818451,0.20207259421636903,0.0,0.0,0.0,0.10103629710818451,0.0,0.10103629710818451,0.0,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 10:30:00,0.0,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 11:00:00,0.0,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 11:30:00,0.0,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:00,0.0,0.0,0.10103629710818451,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.22477998381583028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237436867076458
2024-10-03 12:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916
2024-10-03 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916
2024-10-03 13:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916
2024-10-03 14:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.2112436867076458,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.0875,0.1237436867076458
2024-10-03 14:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.175,0.0
2024-10-03 15:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.175,0.0
2024-10-03 15:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.175,0.0
2024-10-03 16:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.175,0.0
2024-10-03 16:40:00,0.0,0.07826237921249263,0.0,0.0,0.0,0.0,0.0,0.0875,0.0,0.0875,0.0,0.07826237921249263,0.07826237921249263,0.07826237921249263,0.0,0.0875,0.07826237921249263,0.0875,0.0
2024-10-03 17:15:00,0.0,0.15652475842498526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15652475842498526,0.15652475842498526,0.15652475842498526,0.0,0.0,0.15652475842498526,0.0,0.0
2024-10-03 17:45:00,0.0,0.15652475842498526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15652475842498526,0.15652475842498526,0.15652475842498526,0.0,0.0,0.15652475842498526,0.0,0.0
2024-10-03 18:15:00,0.0,0.15652475842498526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15652475842498526,0.15652475842498526,0.15652475842498526,0.0,0.0,0.15652475842498526,0.0,0.0
2024-10-03 18:45:00,0.0,0.16576237921249262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07826237921249263,0.16576237921249262,0.16576237921249262,0.0,0.0,0.16576237921249262,0.0,0.0
2024-10-03 19:20:00,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.175,0.0,0.0
2024-10-03 19:50:00,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.175,0.0,0.0
2024-10-03 20:20:00,0.0,0.0875,0.0,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.10103629710818451,0.0,0.0,0.18853629710818448,0.0875,0.0,0.0,0.0875,0.0,0.0
2024-10-03 20:55:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 21:25:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 21:55:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 22:25:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.10103629710818451,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 23:00:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 23:30:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 07:20:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0
2024-10-04 07:50:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0
2024-10-04 08:20:00,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0
2024-10-04 08:50:00,0.0,0.0,0.0,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.10103629710818451,0.10103629710818451,0.0,0.10103629710818451,0.0,0.10103629710818451,0.0,0.0,0.0,0.10103629710818451
2024-10-04 09:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903
2024-10-04 09:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903
2024-10-04 10:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.20207259421636903
2024-10-04 10:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760362971081845,0.0,0.0,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.10103629710818451
2024-10-04 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 13:30:00,0.0,0.0,0.1237436867076458,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.1237436867076458,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 14:05:00,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 14:35:00,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 15:05:00,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 15:35:00,0.0,0.0,0.1237436867076458,0.0,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22477998381583028,0.10103629710818451,0.0,0.0,0.0,0.0,0.0
2024-10-04 16:10:00,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0
2024-10-04 16:40:00,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0
2024-10-04 17:10:00,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0
2024-10-04 17:40:00,0.0,0.0,0.0,0.0,0.10103629710818451,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.10103629710818451,0.10103629710818451,0.0,0.0,0.0,0.0,0.0
2024-10-04 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 20:45:00,0.0,0.1237436867076458,0.0,0.0,0.0,0.0,0.0,0.1237436867076458,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 21:20:00,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 21:50:00,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 22:20:00,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 22:50:00,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 23:20:00,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 07:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.0,0.0,0.0,0.0,0.0,0.2474873734152916
2024-10-05 07:40:00,0.0,0.10103629710818451,0.0,0.0,0.10103629710818451,0.0,0.0,0.10103629710818451,0.0,0.0,0.0,0.0,0.1237436867076458,0.0,0.0,0.0,0.0,0.0,0.1237436867076458
2024-10-05 08:15:00,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 08:45:00,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 09:15:00,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 09:45:00,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 10:15:00,0.0,0.10103629710818451,0.0,0.0,0.10103629710818451,0.0,0.0,0.10103629710818451,0.0,0.10103629710818451,0.0,0.10103629710818451,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 11:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20207259421636903,0.0,0.20207259421636903,0.20207259421636903,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22477998381583028,0.0,0.10103629710818451,0.10103629710818451,0.0,0.0,0.0,0.0,0.0,0.1237436867076458
